epsilon,sample_index,method,posterior_mmd,rmse,true_theta_0,true_theta_1,actual_contamination_fraction,ocsvm_outlier_fraction,mds_gate_passed,mds_lbfgs_evaluations,mds_adapt_and_sample_ms
0.5,24,NPE-OR,4.240970134735107,0.3576118052005768,-0.740035891532898,1.815863847732544,0.44999998807907104,0.51,,,
0.5,25,NPE,3.3452115058898926,0.3908568322658539,-0.0846903845667839,0.9342324137687683,0.5600000023841858,0.56,,,
0.5,25,NNPE,2.7279045581817627,0.48303112387657166,-0.0846903845667839,0.9342324137687683,0.5600000023841858,0.56,,,
0.5,25,NPE-MDS (RF),6.985263824462891,1.1320513486862183,-0.0846903845667839,0.9342324137687683,0.5600000023841858,0.56,False,18,27.89471298456192
0.5,25,NPE-OR,1.6473572254180908,0.26000627875328064,-0.0846903845667839,0.9342324137687683,0.5600000023841858,0.56,,,
0.5,26,NPE,5.851720333099365,0.5492323637008667,0.2856703996658325,1.0452316999435425,0.5699999928474426,0.58,,,
0.5,26,NNPE,3.479515314102173,0.4337117671966553,0.2856703996658325,1.0452316999435425,0.5699999928474426,0.58,,,
0.5,26,NPE-MDS (RF),5.166316032409668,0.35656318068504333,0.2856703996658325,1.0452316999435425,0.5699999928474426,0.58,False,14,26.365143014118075
0.5,26,NPE-OR,2.992042303085327,0.3211677372455597,0.2856703996658325,1.0452316999435425,0.5699999928474426,0.58,,,
0.5,27,NPE,5.150697231292725,0.45739296078681946,-0.7287384271621704,-0.9169890880584717,0.5,0.52,,,
0.5,27,NNPE,3.5855884552001953,0.5338399410247803,-0.7287384271621704,-0.9169890880584717,0.5,0.52,,,
0.5,27,NPE-MDS (RF),3.195020914077759,0.17793217301368713,-0.7287384271621704,-0.9169890880584717,0.5,0.52,False,9,22.597176022827625
0.5,27,NPE-OR,1.6664429903030396,0.17113062739372253,-0.7287384271621704,-0.9169890880584717,0.5,0.52,,,
0.5,28,NPE,5.6571173667907715,0.5450825095176697,-0.48220589756965637,1.1460150480270386,0.5,0.5,,,
0.5,28,NNPE,3.5526912212371826,0.45850253105163574,-0.48220589756965637,1.1460150480270386,0.5,0.5,,,
0.5,28,NPE-MDS (RF),4.1342363357543945,0.24877409636974335,-0.48220589756965637,1.1460150480270386,0.5,0.5,False,13,26.251791045069695
0.5,28,NPE-OR,2.2186129093170166,0.197702556848526,-0.48220589756965637,1.1460150480270386,0.5,0.5,,,
0.5,29,NPE,5.685386657714844,0.47244131565093994,-0.47303611040115356,1.2378671169281006,0.5600000023841858,0.57,,,
0.5,29,NNPE,3.242544651031494,0.40638217329978943,-0.47303611040115356,1.2378671169281006,0.5600000023841858,0.57,,,
0.5,29,NPE-MDS (RF),6.161590576171875,0.6442953944206238,-0.47303611040115356,1.2378671169281006,0.5600000023841858,0.57,False,14,26.070824940688908
0.5,29,NPE-OR,3.2077393531799316,0.18921226263046265,-0.47303611040115356,1.2378671169281006,0.5600000023841858,0.57,,,
0.5,30,NPE,7.199812412261963,1.1295448541641235,1.968983769416809,-0.29783394932746887,0.5299999713897705,0.58,,,
0.5,30,NNPE,5.385793685913086,0.7468699812889099,1.968983769416809,-0.29783394932746887,0.5299999713897705,0.58,,,
0.5,30,NPE-MDS (RF),6.102161884307861,0.8167406320571899,1.968983769416809,-0.29783394932746887,0.5299999713897705,0.58,False,19,29.955189093016088
0.5,30,NPE-OR,0.505715012550354,0.09332337975502014,1.968983769416809,-0.29783394932746887,0.5299999713897705,0.58,,,
0.5,31,NPE,6.625942707061768,0.7516500353813171,0.973676323890686,-0.5150094628334045,0.5699999928474426,0.58,,,
0.5,31,NNPE,4.0582404136657715,0.501794695854187,0.973676323890686,-0.5150094628334045,0.5699999928474426,0.58,,,
0.5,31,NPE-MDS (RF),5.953834533691406,0.550768256187439,0.973676323890686,-0.5150094628334045,0.5699999928474426,0.58,False,8,22.845913073979318
0.5,31,NPE-OR,0.7470769286155701,0.12642686069011688,0.973676323890686,-0.5150094628334045,0.5699999928474426,0.58,,,
0.5,32,NPE,6.166367530822754,0.5823498964309692,1.3708711862564087,1.4774197340011597,0.4099999964237213,0.47,,,
0.5,32,NNPE,4.336766719818115,0.49804338812828064,1.3708711862564087,1.4774197340011597,0.4099999964237213,0.47,,,
0.5,32,NPE-MDS (RF),4.465240478515625,0.38031652569770813,1.3708711862564087,1.4774197340011597,0.4099999964237213,0.47,False,11,23.62120698671788
0.5,32,NPE-OR,2.122213363647461,0.15631991624832153,1.3708711862564087,1.4774197340011597,0.4099999964237213,0.47,,,
0.5,33,NPE,6.7789998054504395,0.771926760673523,-1.1950522661209106,-0.5362082719802856,0.44999998807907104,0.49,,,
0.5,33,NNPE,6.003031253814697,0.9795592427253723,-1.1950522661209106,-0.5362082719802856,0.44999998807907104,0.49,,,
0.5,33,NPE-MDS (RF),1.3524303436279297,0.28807345032691956,-1.1950522661209106,-0.5362082719802856,0.44999998807907104,0.49,False,20,29.664007015526295
0.5,33,NPE-OR,2.6138558387756348,0.23035238683223724,-1.1950522661209106,-0.5362082719802856,0.44999998807907104,0.49,,,
0.5,34,NPE,4.486364364624023,0.2510901391506195,-1.450286626815796,-0.49161991477012634,0.47999998927116394,0.49,,,
0.5,34,NNPE,2.4124646186828613,0.2720528244972229,-1.450286626815796,-0.49161991477012634,0.47999998927116394,0.49,,,
0.5,34,NPE-MDS (RF),6.436906814575195,0.5554458498954773,-1.450286626815796,-0.49161991477012634,0.47999998927116394,0.49,False,12,24.902047007344663
0.5,34,NPE-OR,0.9964867830276489,0.038266170769929886,-1.450286626815796,-0.49161991477012634,0.47999998927116394,0.49,,,
0.5,35,NPE,6.796084880828857,0.7146959900856018,-0.5116258263587952,-0.8835273385047913,0.5099999904632568,0.51,,,
0.5,35,NNPE,5.653473854064941,0.7501313090324402,-0.5116258263587952,-0.8835273385047913,0.5099999904632568,0.51,,,
0.5,35,NPE-MDS (RF),1.0183148384094238,0.24071148037910461,-0.5116258263587952,-0.8835273385047913,0.5099999904632568,0.51,False,18,28.37194805033505
0.5,35,NPE-OR,1.0057637691497803,0.09289111196994781,-0.5116258263587952,-0.8835273385047913,0.5099999904632568,0.51,,,
0.5,36,NPE,6.22774076461792,0.6450468301773071,-1.2976938486099243,-0.638124942779541,0.6200000047683716,0.63,,,
0.5,36,NNPE,5.154236793518066,0.7907284498214722,-1.2976938486099243,-0.638124942779541,0.6200000047683716,0.63,,,
0.5,36,NPE-MDS (RF),6.337634086608887,0.5520941615104675,-1.2976938486099243,-0.638124942779541,0.6200000047683716,0.63,False,25,32.7922070864588
0.5,36,NPE-OR,0.5656214356422424,0.1190522089600563,-1.2976938486099243,-0.638124942779541,0.6200000047683716,0.63,,,
0.5,37,NPE,6.234675407409668,0.5985803604125977,0.3024098575115204,-0.7037293910980225,0.5400000214576721,0.54,,,
0.5,37,NNPE,4.19927453994751,0.5430478453636169,0.3024098575115204,-0.7037293910980225,0.5400000214576721,0.54,,,
0.5,37,NPE-MDS (RF),4.448120594024658,0.35555049777030945,0.3024098575115204,-0.7037293910980225,0.5400000214576721,0.54,False,26,33.40232698246837
0.5,37,NPE-OR,1.1703119277954102,0.11263309419155121,0.3024098575115204,-0.7037293910980225,0.5400000214576721,0.54,,,
0.5,38,NPE,5.942811012268066,0.5034055113792419,-0.2601340711116791,0.6977452039718628,0.5299999713897705,0.53,,,
0.5,38,NNPE,4.4462995529174805,0.5223613977432251,-0.2601340711116791,0.6977452039718628,0.5299999713897705,0.53,,,
0.5,38,NPE-MDS (RF),5.248215675354004,0.3686811029911041,-0.2601340711116791,0.6977452039718628,0.5299999713897705,0.53,False,10,21.69749594759196
0.5,38,NPE-OR,1.5706040859222412,0.1307278871536255,-0.2601340711116791,0.6977452039718628,0.5299999713897705,0.53,,,
0.5,39,NPE,6.016506195068359,0.6390354037284851,1.5332286357879639,-0.17570261657238007,0.41999998688697815,0.47,,,
0.5,39,NNPE,3.2576239109039307,0.47883516550064087,1.5332286357879639,-0.17570261657238007,0.41999998688697815,0.47,,,
0.5,39,NPE-MDS (RF),3.6519291400909424,0.12732034921646118,1.5332286357879639,-0.17570261657238007,0.41999998688697815,0.47,False,13,24.378311005420983
0.5,39,NPE-OR,1.3185627460479736,0.28903263807296753,1.5332286357879639,-0.17570261657238007,0.41999998688697815,0.47,,,
0.5,40,NPE,2.9628310203552246,0.26996055245399475,-0.6975300908088684,0.4093663692474365,0.4099999964237213,0.41,,,
0.5,40,NNPE,2.60577392578125,0.3831251859664917,-0.6975300908088684,0.4093663692474365,0.4099999964237213,0.41,,,
0.5,40,NPE-MDS (RF),0.8081529140472412,0.17687484622001648,-0.6975300908088684,0.4093663692474365,0.4099999964237213,0.41,False,14,24.68003996182233
0.5,40,NPE-OR,1.0501770973205566,0.04426668956875801,-0.6975300908088684,0.4093663692474365,0.4099999964237213,0.41,,,
0.5,41,NPE,2.90103816986084,0.3490922152996063,0.07696080207824707,1.2347289323806763,0.36000001430511475,0.36,,,
0.5,41,NNPE,1.7433767318725586,0.3476051092147827,0.07696080207824707,1.2347289323806763,0.36000001430511475,0.36,,,
0.5,41,NPE-MDS (RF),3.5652589797973633,0.2574681043624878,0.07696080207824707,1.2347289323806763,0.36000001430511475,0.36,False,12,23.137771990150213
0.5,41,NPE-OR,0.08633148670196533,0.15257547795772552,0.07696080207824707,1.2347289323806763,0.36000001430511475,0.36,,,
0.5,42,NPE,6.622138977050781,0.714989423751831,-2.060802459716797,-0.10087104886770248,0.46000000834465027,0.51,,,
0.5,42,NNPE,4.8640899658203125,0.7544935345649719,-2.060802459716797,-0.10087104886770248,0.46000000834465027,0.51,,,
0.5,42,NPE-MDS (RF),5.697698593139648,0.5084415078163147,-2.060802459716797,-0.10087104886770248,0.46000000834465027,0.51,False,14,24.49506602715701
0.5,42,NPE-OR,4.462952613830566,0.3002067804336548,-2.060802459716797,-0.10087104886770248,0.46000000834465027,0.51,,,
0.5,43,NPE,4.1755690574646,0.3586074709892273,1.0308375358581543,0.10991067439317703,0.4699999988079071,0.49,,,
0.5,43,NNPE,1.2900992631912231,0.21847568452358246,1.0308375358581543,0.10991067439317703,0.4699999988079071,0.49,,,
0.5,43,NPE-MDS (RF),6.8072967529296875,0.8537027835845947,1.0308375358581543,0.10991067439317703,0.4699999988079071,0.49,False,18,27.514399960637093
0.5,43,NPE-OR,2.28372859954834,0.22942012548446655,1.0308375358581543,0.10991067439317703,0.4699999988079071,0.49,,,
0.5,44,NPE,4.662795066833496,0.3420778810977936,-0.8565986752510071,0.3531729578971863,0.5799999833106995,0.59,,,
0.5,44,NNPE,2.5331642627716064,0.2859616279602051,-0.8565986752510071,0.3531729578971863,0.5799999833106995,0.59,,,
0.5,44,NPE-MDS (RF),7.118780612945557,1.1286879777908325,-0.8565986752510071,0.3531729578971863,0.5799999833106995,0.59,False,801,537.8570250468329
0.5,44,NPE-OR,0.01924234628677368,0.1697307974100113,-0.8565986752510071,0.3531729578971863,0.5799999833106995,0.59,,,
0.5,45,NPE,6.425927639007568,0.8322919011116028,0.3404518663883209,-1.286728858947754,0.5600000023841858,0.59,,,
0.5,45,NNPE,4.03343391418457,0.6649208068847656,0.3404518663883209,-1.286728858947754,0.5600000023841858,0.59,,,
0.5,45,NPE-MDS (RF),5.312370777130127,0.49862274527549744,0.3404518663883209,-1.286728858947754,0.5600000023841858,0.59,False,18,27.892451034858823
0.5,45,NPE-OR,2.7642621994018555,0.3580077886581421,0.3404518663883209,-1.286728858947754,0.5600000023841858,0.59,,,
0.5,46,NPE,7.181389808654785,1.1491683721542358,1.5430396795272827,1.2036744356155396,0.47999998927116394,0.49,,,
0.5,46,NNPE,5.926987648010254,1.0300081968307495,1.5430396795272827,1.2036744356155396,0.47999998927116394,0.49,,,
0.5,46,NPE-MDS (RF),1.9071245193481445,0.13275882601737976,1.5430396795272827,1.2036744356155396,0.47999998927116394,0.49,False,11,23.078899015672505
0.5,46,NPE-OR,1.0182898044586182,0.17656943202018738,1.5430396795272827,1.2036744356155396,0.47999998927116394,0.49,,,
0.5,47,NPE,5.8929595947265625,0.5057976245880127,-1.423356294631958,0.6214219331741333,0.5199999809265137,0.55,,,
0.5,47,NNPE,4.8959641456604,0.6755457520484924,-1.423356294631958,0.6214219331741333,0.5199999809265137,0.55,,,
0.5,47,NPE-MDS (RF),5.950575351715088,0.4559130370616913,-1.423356294631958,0.6214219331741333,0.5199999809265137,0.55,False,26,35.229753935709596
0.5,47,NPE-OR,2.1191039085388184,0.21247181296348572,-1.423356294631958,0.6214219331741333,0.5199999809265137,0.55,,,
0.5,48,NPE,3.4495651721954346,0.20750585198402405,-0.10106422007083893,0.9587892889976501,0.5299999713897705,0.55,,,
0.5,48,NNPE,2.485433578491211,0.2689639627933502,-0.10106422007083893,0.9587892889976501,0.5299999713897705,0.55,,,
0.5,48,NPE-MDS (RF),6.717571258544922,0.9139336943626404,-0.10106422007083893,0.9587892889976501,0.5299999713897705,0.55,False,11,24.801163002848625
0.5,48,NPE-OR,0.2107887864112854,0.07636339217424393,-0.10106422007083893,0.9587892889976501,0.5299999713897705,0.55,,,
0.5,49,NPE,5.045058250427246,0.5249818563461304,0.3347972333431244,-1.0988836288452148,0.3700000047683716,0.38,,,
0.5,49,NNPE,2.6317086219787598,0.4363735616207123,0.3347972333431244,-1.0988836288452148,0.3700000047683716,0.38,,,
0.5,49,NPE-MDS (RF),0.5877933502197266,0.15864603221416473,0.3347972333431244,-1.0988836288452148,0.3700000047683716,0.38,False,16,28.070966945961118
0.5,49,NPE-OR,1.2027018070220947,0.22029437124729156,0.3347972333431244,-1.0988836288452148,0.3700000047683716,0.38,,,
0.5,50,NPE,6.364560127258301,0.6964972615242004,1.2884423732757568,0.3238936960697174,0.46000000834465027,0.48,,,
0.5,50,NNPE,3.5910227298736572,0.48470401763916016,1.2884423732757568,0.3238936960697174,0.46000000834465027,0.48,,,
0.5,50,NPE-MDS (RF),4.6519904136657715,0.3411124050617218,1.2884423732757568,0.3238936960697174,0.46000000834465027,0.48,False,16,27.575041982345283
0.5,50,NPE-OR,3.165134906768799,0.2861554026603699,1.2884423732757568,0.3238936960697174,0.46000000834465027,0.48,,,
0.5,51,NPE,6.054304599761963,0.5940402746200562,-0.6984418630599976,0.6626145839691162,0.6499999761581421,0.66,,,
0.5,51,NNPE,3.9696972370147705,0.5492690801620483,-0.6984418630599976,0.6626145839691162,0.6499999761581421,0.66,,,
0.5,51,NPE-MDS (RF),7.418172836303711,1.5640888214111328,-0.6984418630599976,0.6626145839691162,0.6499999761581421,0.66,False,28,35.800281912088394
0.5,51,NPE-OR,3.9530584812164307,0.32720157504081726,-0.6984418630599976,0.6626145839691162,0.6499999761581421,0.66,,,
0.5,52,NPE,6.724485397338867,0.8162453770637512,1.2768011093139648,0.3734709918498993,0.5799999833106995,0.58,,,
0.5,52,NNPE,4.109416961669922,0.584599494934082,1.2768011093139648,0.3734709918498993,0.5799999833106995,0.58,,,
0.5,52,NPE-MDS (RF),6.691828727722168,0.7387291789054871,1.2768011093139648,0.3734709918498993,0.5799999833106995,0.58,False,18,29.593357001431286
0.5,52,NPE-OR,3.541715621948242,0.28660818934440613,1.2768011093139648,0.3734709918498993,0.5799999833106995,0.58,,,
0.5,53,NPE,5.209290981292725,0.417749285697937,-0.32237136363983154,1.3295801877975464,0.44999998807907104,0.47,,,
0.5,53,NNPE,3.301347255706787,0.4105355739593506,-0.32237136363983154,1.3295801877975464,0.44999998807907104,0.47,,,
0.5,53,NPE-MDS (RF),5.761852741241455,0.5014868974685669,-0.32237136363983154,1.3295801877975464,0.44999998807907104,0.47,False,10,23.792151943780482
0.5,53,NPE-OR,1.543825626373291,0.15970851480960846,-0.32237136363983154,1.3295801877975464,0.44999998807907104,0.47,,,
0.5,54,NPE,3.463148355484009,0.30651453137397766,0.17298585176467896,-0.30106261372566223,0.550000011920929,0.55,,,
0.5,54,NNPE,2.9217429161071777,0.35106274485588074,0.17298585176467896,-0.30106261372566223,0.550000011920929,0.55,,,
0.5,54,NPE-MDS (RF),5.002561569213867,0.4681544303894043,0.17298585176467896,-0.30106261372566223,0.550000011920929,0.55,False,23,30.87712498381734
0.5,54,NPE-OR,0.7348434329032898,0.14242824912071228,0.17298585176467896,-0.30106261372566223,0.550000011920929,0.55,,,
0.5,55,NPE,6.527928352355957,0.6702754497528076,0.12321260571479797,1.3439968824386597,0.5,0.51,,,
0.5,55,NNPE,5.1693315505981445,0.723201334476471,0.12321260571479797,1.3439968824386597,0.5,0.51,,,
0.5,55,NPE-MDS (RF),2.925596237182617,0.2950475215911865,0.12321260571479797,1.3439968824386597,0.5,0.51,False,32,38.08649198617786
0.5,55,NPE-OR,0.5372862815856934,0.07201766967773438,0.12321260571479797,1.3439968824386597,0.5,0.51,,,
0.5,56,NPE,6.9265217781066895,0.914486289024353,-1.1670299768447876,-0.895787239074707,0.6299999952316284,0.67,,,
0.5,56,NNPE,5.992417335510254,1.0565834045410156,-1.1670299768447876,-0.895787239074707,0.6299999952316284,0.67,,,
0.5,56,NPE-MDS (RF),6.357970237731934,0.573948323726654,-1.1670299768447876,-0.895787239074707,0.6299999952316284,0.67,False,40,45.19391607027501
0.5,56,NPE-OR,3.427595853805542,0.2517506778240204,-1.1670299768447876,-0.895787239074707,0.6299999952316284,0.67,,,
0.5,57,NPE,4.800057888031006,0.2903690040111542,0.3803463876247406,0.13303479552268982,0.4399999976158142,0.44,,,
0.5,57,NNPE,2.2748477458953857,0.23638755083084106,0.3803463876247406,0.13303479552268982,0.4399999976158142,0.44,,,
0.5,57,NPE-MDS (RF),0.2886069416999817,0.07155048102140427,0.3803463876247406,0.13303479552268982,0.4399999976158142,0.44,False,14,27.556880959309638
0.5,57,NPE-OR,0.18823128938674927,0.14554591476917267,0.3803463876247406,0.13303479552268982,0.4399999976158142,0.44,,,
0.5,58,NPE,6.670923709869385,0.7626891732215881,-1.8650628328323364,0.9310458898544312,0.5400000214576721,0.57,,,
0.5,58,NNPE,5.296050548553467,0.8136001229286194,-1.8650628328323364,0.9310458898544312,0.5400000214576721,0.57,,,
0.5,58,NPE-MDS (RF),6.785353660583496,0.836704432964325,-1.8650628328323364,0.9310458898544312,0.5400000214576721,0.57,False,13,26.193946017883718
0.5,58,NPE-OR,1.7188204526901245,0.17855125665664673,-1.8650628328323364,0.9310458898544312,0.5400000214576721,0.57,,,
0.5,59,NPE,6.797213554382324,0.6460872292518616,0.21449488401412964,-1.7588493824005127,0.5699999928474426,0.61,,,
0.5,59,NNPE,5.350679397583008,0.6881309747695923,0.21449488401412964,-1.7588493824005127,0.5699999928474426,0.61,,,
0.5,59,NPE-MDS (RF),6.903348445892334,0.9328982830047607,0.21449488401412964,-1.7588493824005127,0.5699999928474426,0.61,False,18,30.464051058515906
0.5,59,NPE-OR,1.395384669303894,0.08725011348724365,0.21449488401412964,-1.7588493824005127,0.5699999928474426,0.61,,,
0.5,60,NPE,6.065829753875732,0.5800548195838928,0.27763810753822327,-0.903311550617218,0.46000000834465027,0.49,,,
0.5,60,NNPE,3.329118251800537,0.395339697599411,0.27763810753822327,-0.903311550617218,0.46000000834465027,0.49,,,
0.5,60,NPE-MDS (RF),1.518923044204712,0.16226671636104584,0.27763810753822327,-0.903311550617218,0.46000000834465027,0.49,False,14,26.71967400237918
0.5,60,NPE-OR,1.3971521854400635,0.061477091163396835,0.27763810753822327,-0.903311550617218,0.46000000834465027,0.49,,,
0.5,61,NPE,5.964626312255859,0.5721116065979004,-1.136643409729004,-1.1983126401901245,0.6000000238418579,0.62,,,
0.5,61,NNPE,4.417756080627441,0.6589161157608032,-1.136643409729004,-1.1983126401901245,0.6000000238418579,0.62,,,
0.5,61,NPE-MDS (RF),6.043023586273193,0.5490516424179077,-1.136643409729004,-1.1983126401901245,0.6000000238418579,0.62,False,42,45.59770994819701
0.5,61,NPE-OR,2.715731143951416,0.24045179784297943,-1.136643409729004,-1.1983126401901245,0.6000000238418579,0.62,,,
0.5,62,NPE,6.199286460876465,0.7125633358955383,0.5481343269348145,-1.692603588104248,0.5,0.52,,,
0.5,62,NNPE,3.3772740364074707,0.5499594807624817,0.5481343269348145,-1.692603588104248,0.5,0.52,,,
0.5,62,NPE-MDS (RF),5.966357231140137,0.6869229078292847,0.5481343269348145,-1.692603588104248,0.5,0.52,False,13,25.32036998309195
0.5,62,NPE-OR,0.9837990999221802,0.22018195688724518,0.5481343269348145,-1.692603588104248,0.5,0.52,,,
0.5,63,NPE,1.4576759338378906,0.15446831285953522,-0.1992608904838562,-0.268074095249176,0.47999998927116394,0.48,,,
0.5,63,NNPE,1.5100681781768799,0.22550326585769653,-0.1992608904838562,-0.268074095249176,0.47999998927116394,0.48,,,
