epsilon,seed,s_observed,s_mds_rff,adapt_ms,theta_true,npe_mean_baseline,npe_mean_mds,abs_error_baseline,abs_error_mds
0.4,1024,3.18565703482,-0.00699722021818,9.87093686126,0,3.17383170128,-0.0110356910154,3.17383170128,0.0110356910154
0.4,1025,3.11179310128,-0.0124865323305,12.0345379692,0,3.09928560257,-0.0164824333042,3.09928560257,0.0164824333042
0.4,1026,3.2880805966,-0.0140377879143,12.3413021211,0,3.27737760544,-0.0180215556175,3.27737760544,0.0180215556175
0.4,1027,3.16604871745,0.315065324306,9.00636985898,0,3.15403175354,0.308984607458,3.15403175354,0.308984607458
0.4,1028,3.11242863888,-0.215997651219,10.5610939208,0,3.09992647171,-0.218237400055,3.09992647171,0.218237400055
0.4,1029,3.30038618601,0.0487057119608,8.72000399977,0,3.28983139992,0.0442500598729,3.28983139992,0.0442500598729
0.4,1030,3.26862004886,0.126948043704,7.69969983958,0,3.25768899918,0.121952243149,3.25768899918,0.121952243149
0.4,1031,3.12752914469,-0.103024855256,14.7704710253,0,3.11515808105,-0.106281451881,3.11515808105,0.106281451881
0.4,1032,3.1133541067,-0.00656287372112,10.050102137,0,3.10085964203,-0.0106046050787,3.10085964203,0.0106046050787
0.4,1033,3.01677552038,-0.1236564219,12.5662460923,0,3.00354719162,-0.126734942198,3.00354719162,0.126734942198
0.4,1034,3.25514032619,0.0838312059641,8.99577490054,0,3.24405479431,0.0791263952851,3.24405479431,0.0791263952851
0.4,1035,3.14743596324,-0.000472091138363,11.205419898,0,3.13524413109,-0.00456097349524,3.13524413109,0.00456097349524
0.4,1036,3.3836921873,0.351080656052,8.45689792186,0,3.37421274185,0.344824969769,3.37421274185,0.344824969769
0.4,1037,3.32970324554,0.34782242775,6.87946099788,0,3.31951332092,0.341582149267,3.31951332092,0.341582149267
0.4,1038,3.29285264213,0.24708558619,9.03736194596,0,3.28220677376,0.241363212466,3.28220677376,0.241363212466
0.4,1039,3.40766369757,0.458341062069,7.8301068861,0,3.39851665497,0.45161896944,3.39851665497,0.45161896944
0.4,1040,3.32218639523,0.0429582595825,9.18315700255,0,3.31190109253,0.0385444276035,3.31190109253,0.0385444276035
0.4,1041,3.41667439764,0.455951988697,7.58532690816,0,3.40765523911,0.449239552021,3.40765523911,0.449239552021
0.4,1042,3.02737349448,-0.203519254923,9.6138981171,0,3.01421666145,-0.205876246095,3.01421666145,0.205876246095
0.4,1043,3.14555760308,-0.0477340370417,10.6424100231,0,3.1333489418,-0.0514504872262,3.1333489418,0.0514504872262
0.4,1044,3.10962041357,0.0229884684086,10.0821091328,0,3.09709429741,0.0187219064683,3.09709429741,0.0187219064683
0.4,1045,3.19511557775,0.0452972203493,12.6076508313,0,3.18338608742,0.0408663190901,3.18338608742,0.0408663190901
0.4,1046,3.15361504241,0.0273750275373,9.46963112801,0,3.14148044586,0.0230759866536,3.14148044586,0.0230759866536
0.4,1047,3.086614809,-0.147857800126,12.6891559921,0,3.07389855385,-0.1507229954,3.07389855385,0.1507229954
0.4,1048,3.2606675197,0.0722450613976,6.635410944,0,3.24964499474,0.0676212757826,3.24964499474,0.0676212757826
0.4,1049,3.40739156504,0.342326819897,8.5438429378,0,3.39824080467,0.336112618446,3.39824080467,0.336112618446
0.5,1000,3.93180641064,3.83105373383,3.52525198832,0,3.9316470623,3.82902407646,3.9316470623,3.82902407646
0.5,1001,4.07479462639,4.16928815842,4.51095798053,0,4.07721948624,4.17329645157,4.07721948624,4.17329645157
0.5,1002,3.91500410509,3.83969330788,3.57168004848,0,3.91453313828,3.8378238678,3.91453313828,3.8378238678
0.5,1003,3.9413894736,3.81883978844,3.55403497815,0,3.94140744209,3.81658387184,3.94140744209,3.81658387184
0.5,1004,3.8538141425,3.84130430222,3.61579796299,0,3.85220718384,3.8394651413,3.85220718384,3.8394651413
0.5,1005,3.84997296873,3.83460330963,3.49226896651,0,3.84829425812,3.83264017105,3.84829425812,3.83264017105
0.5,1006,3.83888682985,3.86062979698,3.43751697801,0,3.83700299263,3.85914921761,3.83700299263,3.85914921761
0.5,1007,4.06344952874,4.18325042725,4.46468195878,0,4.06567525864,4.187479496,4.06567525864,4.187479496
0.5,1008,3.97426410324,3.80332875252,5.58806583285,0,3.97488689423,3.80078673363,3.97488689423,3.80078673363
0.5,1009,4.02216064818,0.0149288922548,21.9720611349,0,4.02365255356,0.0107229631394,4.02365255356,0.0107229631394
0.5,1010,4.02047536515,3.04548358917,7.52640911378,0,4.02193641663,3.03245425224,4.02193641663,3.03245425224
0.5,1011,3.88146844585,3.81316161156,4.13406686857,0,3.88037490845,3.81080102921,3.88037490845,3.81080102921
0.5,1012,4.03174466431,3.05751633644,11.4409627859,0,4.03340816498,3.04457473755,4.03340816498,3.04457473755
0.5,1013,4.16771742168,4.14533376694,3.69950896129,0,4.17170000076,4.14895343781,4.17170000076,4.14895343781
0.5,1014,3.86251837484,3.83842635155,3.89394699596,0,3.86107301712,3.83653354645,3.86107301712,3.83653354645
0.5,1015,3.8771689202,3.85229110718,3.49392998032,0,3.87599563599,3.85065531731,3.87599563599,3.85065531731
0.5,1016,3.91401509473,3.83508276939,3.5307649523,0,3.91352653503,3.83312821388,3.91352653503,3.83312821388
0.5,1017,4.08484860714,4.16198682785,4.35691419989,0,4.08744716644,4.1658782959,4.08744716644,4.1658782959
0.5,1018,4.14035738563,4.1697974205,3.44711099751,0,4.14389514923,4.17381334305,4.14389514923,4.17381334305
0.5,1019,4.04137610419,0.035447910428,14.0276770107,0,4.04321193695,0.0310891140252,4.04321193695,0.0310891140252
0.5,1020,4.19675383767,4.13333415985,5.87697210722,0,4.20119333267,4.13675546646,4.20119333267,4.13675546646
0.5,1021,4.29860884877,4.20904016495,3.66983795539,0,4.30450248718,4.21366786957,4.30450248718,4.21366786957
0.5,1022,4.13026216075,4.15477514267,3.51397600025,0,4.13363265991,4.15854883194,4.13363265991,4.15854883194
0.5,1023,3.9403780952,3.81872081757,3.5806261003,0,3.94037723541,3.81646299362,3.94037723541,3.81646299362
0.5,1024,3.96263242302,3.80502653122,5.0110348966,0,3.96304178238,3.80251598358,3.96304178238,3.80251598358
0.5,1025,3.97060530929,3.79932713509,7.79475504532,0,3.97116112709,3.79671120644,3.97116112709,3.79671120644
0.5,1026,4.02035440032,3.78978133202,5.44828316197,0,4.02181386948,3.78698992729,4.02181386948,3.78698992729
0.5,1027,3.9917690942,3.8197247982,5.95679692924,0,3.99271059036,3.81748557091,3.99271059036,3.81748557091
0.5,1028,3.91947114432,3.81716156006,3.59349092469,0,3.91908311844,3.81487464905,3.91908311844,3.81487464905
0.5,1029,4.10881895572,4.19005060196,4.33833291754,0,4.11182832718,4.19438648224,4.11182832718,4.19438648224
0.5,1030,3.97867507936,3.78279232979,5.17098396085,0,3.979377985,3.77987194061,3.979377985,3.77987194061
0.5,1031,3.92277709598,3.82493472099,3.54630989023,0,3.92245101929,3.82279229164,3.92245101929,3.82279229164
0.5,1032,3.87158084423,3.80748081207,3.47483414225,0,3.87030410767,3.80501508713,3.87030410767,3.80501508713
0.5,1033,3.78794317336,3.91373944283,3.58429295011,0,3.78511738777,3.91324543953,3.78511738777,3.91324543953
0.5,1034,4.06239614561,4.29641485214,8.26332112774,0,4.06460380554,4.30227994919,4.06460380554,4.30227994919
0.5,1035,3.94873073674,3.81470870972,3.87650518678,0,3.94888353348,3.81237697601,3.94888353348,3.81237697601
0.5,1036,4.2399172521,4.22287130356,3.5049051512,0,4.24500370026,4.22770738602,4.24500370026,4.22770738602
0.5,1037,4.00794184757,3.77988505363,6.02369219996,0,4.00917768478,3.77691078186,4.00917768478,3.77691078186
0.5,1038,4.12603365856,4.17750167847,3.50963999517,0,4.12933349609,4.18164014816,4.12933349609,4.18164014816
0.5,1039,4.15106225447,4.1195526123,3.46162496135,0,4.15477561951,4.12274360657,4.15477561951,4.12274360657
0.5,1040,4.06341318576,5.29497671127,8.9553068392,0,4.06563806534,5.28478527069,4.06563806534,5.28478527069
0.5,1041,4.2209874449,4.20890378952,3.66747588851,0,4.22579574585,4.21352910995,4.22579574585,4.21352910995
0.5,1042,3.87906813526,3.84546637535,4.95068402961,0,3.87792992592,3.84370446205,3.87792992592,3.84370446205
0.5,1043,3.95610731967,3.80986022949,3.82566591725,0,3.95639657974,3.80743837357,3.95639657974,3.80743837357
0.5,1044,3.98327798461,3.77425956726,5.11058419943,0,3.98406505585,3.77118253708,3.98406505585,3.77118253708
0.5,1045,3.99527413594,3.81014418602,5.7609770447,0,3.99627947807,3.8077275753,3.99627947807,3.8077275753
0.5,1046,4.04728658238,3.11267280579,7.49118905514,0,4.04922676086,3.10017228127,4.04922676086,3.10017228127
0.5,1047,3.8156034954,3.85097527504,3.61601798795,0,3.81328773499,3.84931564331,3.81328773499,3.84931564331
0.5,1048,4.02779410026,0.0722967088223,14.0658030286,0,4.02938699722,0.06767257303,4.02938699722,0.06767257303
0.5,1049,4.12220132235,4.14731168747,3.52783501148,0,4.12543725967,4.15096330643,4.12543725967,4.15096330643
